number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
5,1,,,,,0,13,13,4,,,,,10,0,10,0,,,,,left,0.341962326085,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,11,0,11,0,,,,,left,0.358790441183,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,12,0,12,0,,,,,left,0.492046800209,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,13,0,13,0,,,,,left,0.333574518794,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,14,0,14,0,,,,,left,0.333579650382,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,15,0,15,0,,,,,down,1.08358399267,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,16,0,16,0,,,,,left,0.816984431585,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,17,0,17,0,,,,,down,0.458801888395,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,18,0,18,0,,,,,left,0.366914168,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,19,0,19,0,,,,,left,0.558772677789,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,20,0,20,0,,,,,down,0.742130484898,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,21,0,21,0,,,,,left,0.325504081789,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,22,0,22,0,,,,,left,0.450244738255,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,23,0,23,0,,,,,down,0.575483950088,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,24,0,24,0,,,,,down,0.408821625169,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,25,0,25,0,,,,,left,0.392119037686,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,26,0,26,0,,,,,down,0.375451975968,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,1,,,,,0,13,13,4,,,,,27,0,27,0,,,,,down,0.658790046116,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
1,1,,,,,0,14,14,0,,,,,0,0,0,0,,,,,down,0.850251843454,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
1,1,,,,,0,14,14,0,,,,,1,0,1,0,,,,,down,0.325474081561,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
5,3,,,,,0,15,15,20,,,,,0,0,0,0,,,,,left,0.758816493675,Simon,M,21,60.0049741219,Set,2017_04_15_1935,
