number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
4,3,,,,,0,18,18,19,,,,,7,0,7,0,,,,,left,0.775487502571,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,3,,,,,0,18,18,19,,,,,8,0,8,0,,,,,down,0.433567018714,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,3,,,,,0,18,18,19,,,,,9,0,9,0,,,,,down,0.725444081239,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,0,0,0,0,,,,,right,0.825476449914,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,1,0,1,0,,,,,left,0.592167984927,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,2,0,2,0,,,,,left,0.558794388548,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,3,0,3,0,,,,,left,0.492134432308,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,4,0,4,0,,,,,right,0.675475265598,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,5,0,5,0,,,,,down,0.392151011154,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
2,2,,,,,0,19,19,9,,,,,6,0,6,0,,,,,down,0.358788467245,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
6,1,,,,,0,20,20,5,,,,,0,0,0,0,,,,,down,1.31689522043,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
6,1,,,,,0,20,20,5,,,,,1,0,1,0,,,,,down,0.408844520338,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
3,1,,,,,0,21,21,2,,,,,0,0,0,0,,,,,down,0.900121184764,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
3,1,,,,,0,21,21,2,,,,,1,0,1,0,,,,,down,0.400225395802,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,2,,,,,0,22,22,11,,,,,0,0,0,0,,,,,right,0.892147458624,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,2,,,,,0,22,22,11,,,,,1,0,1,0,,,,,left,0.425447239075,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,2,,,,,0,22,22,11,,,,,2,0,2,0,,,,,left,0.35881965165,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,2,,,,,0,22,22,11,,,,,3,0,3,0,,,,,down,0.492117458489,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
4,2,,,,,0,22,22,11,,,,,4,0,4,0,,,,,down,0.258820046438,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
3,3,,,,,0,23,23,18,,,,,0,0,0,0,,,,,down,0.525456318166,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
3,3,,,,,0,23,23,18,,,,,1,0,1,0,,,,,down,0.9421190375,OMK,f,22,60.0081011693,Set,2017_04_15_2003,
