number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
8,3,,,,,0,7,7,23,,,,,64,0,64,0,,,,,down,0.817122051027,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,3,,,,,0,7,7,23,,,,,65,0,65,0,,,,,down,0.500237238273,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,0,0,0,0,,,,,left,1.6002744227,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,1,0,1,0,,,,,down,0.416919234005,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,2,0,2,0,,,,,down,0.466903878609,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,3,0,3,0,,,,,left,0.833577150595,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,4,0,4,0,,,,,left,0.700268580578,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,5,0,5,0,,,,,left,0.566887378547,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,6,0,6,0,,,,,left,1.03356072944,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,7,0,7,0,,,,,left,0.400240711984,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,8,0,8,0,,,,,down,0.450261277874,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
3,1,,,,,0,8,8,2,,,,,9,0,9,0,,,,,down,0.366732482857,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,2,,,,,0,9,9,15,,,,,0,0,0,0,,,,,left,0.633586466458,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,2,,,,,0,9,9,15,,,,,1,0,1,0,,,,,down,0.583573795331,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
8,2,,,,,0,9,9,15,,,,,2,0,2,0,,,,,down,0.383565347875,RBD,f,18,60.0056374049,Set,2017_05_16_1316,
