number_of_fixational_trials,size,estimating_threshold.thisRepN,estimating_threshold.thisTrialN,estimating_threshold.thisN,estimating_threshold.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,rating_up.response,rating_up.rt,rating_down.response,rating_down.rt,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
5,1,,,,,0,1,1,4,,,,,3,0,3,0,,,,,left,0.466923194734,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,4,0,4,0,,,,,left,0.433565334912,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,5,0,5,0,,,,,left,1.01688577342,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,6,0,6,0,,,,,down,0.450224133092,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,7,0,7,0,,,,,left,0.950249791204,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,8,0,8,0,,,,,left,0.600227527873,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,9,0,9,0,,,,,down,0.583552150609,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,1,,,,,0,1,1,4,,,,,10,0,10,0,,,,,down,0.633563282259,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,1,,,,,0,2,2,2,,,,,0,0,0,0,,,,,down,0.78357970345,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,1,,,,,0,2,2,2,,,,,1,0,1,0,,,,,left,0.566883089225,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,1,,,,,0,2,2,2,,,,,2,0,2,0,,,,,down,0.466919642087,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,1,,,,,0,2,2,2,,,,,3,0,3,0,,,,,down,0.433591387729,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
2,1,,,,,0,3,3,1,,,,,0,0,0,0,,,,,down,0.700063474127,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
2,1,,,,,0,3,3,1,,,,,1,0,1,0,,,,,down,0.883575124462,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,0,0,0,0,,,,,right,0.716896352445,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,1,0,1,0,,,,,down,0.816894931399,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,2,0,2,0,,,,,left,0.500240396359,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,3,0,3,0,,,,,down,2.26687590493,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,4,0,4,0,,,,,left,0.4335629665,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,5,0,5,0,,,,,down,0.516933142178,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,6,0,6,0,,,,,left,0.416928642138,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,7,0,7,0,,,,,down,0.683567308617,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,8,0,8,0,,,,,left,0.500204869808,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,9,0,9,0,,,,,left,0.466882931301,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,10,0,10,0,,,,,left,0.500213948835,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,11,0,11,0,,,,,left,0.400239448994,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,12,0,12,0,,,,,down,0.616895010346,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,13,0,13,0,,,,,left,0.566860983759,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,14,0,14,0,,,,,left,0.633555387496,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,15,0,15,0,,,,,left,0.833578598162,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,16,0,16,0,,,,,down,0.883571177052,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
4,3,,,,,0,4,4,19,,,,,17,0,17,0,,,,,down,0.516896036657,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,2,,,,,0,5,5,10,,,,,0,0,0,0,,,,,down,0.65022523838,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
3,2,,,,,0,5,5,10,,,,,1,0,1,0,,,,,down,0.866726061824,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,1,,,,,0,6,6,0,,,,,0,0,0,0,,,,,down,0.733597387793,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,1,,,,,0,6,6,0,,,,,1,0,1,0,,,,,left,0.683572045498,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,1,,,,,0,6,6,0,,,,,2,0,2,0,,,,,down,0.500234870007,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,1,,,,,0,6,6,0,,,,,3,0,3,0,,,,,down,0.466892799799,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,2,,,,,0,7,7,8,,,,,0,0,0,0,,,,,down,0.633550650615,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
1,2,,,,,0,7,7,8,,,,,1,0,1,0,,,,,down,0.416895484028,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,3,,,,,0,8,8,20,,,,,0,0,0,0,,,,,down,1.00020921195,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,3,,,,,0,8,8,20,,,,,1,0,1,0,,,,,left,0.933572834969,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,3,,,,,0,8,8,20,,,,,2,0,2,0,,,,,down,0.4335629665,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
5,3,,,,,0,8,8,20,,,,,3,0,3,0,,,,,down,0.46684503631,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,0,0,0,0,,,,,down,0.666896668234,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,1,0,1,0,,,,,down,0.366897773521,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,2,0,2,0,,,,,left,0.566893747164,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
8,1,,,,,0,9,9,7,,,,,3,0,3,0,,,,,down,0.433581519232,SEV,f,19,59.9993368451,Set,2017_04_28_1342,
