number_of_fixational_trials,size,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,answer.keys,answer.rt,participant,gender,age,frameRate,expName,date,
9,"[2.6, 2.6]",0,0,0,8,,,,,0,0,0,0,left,1.00880030948,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,1,0,1,0,down,2.15006750036,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,2,0,2,0,right,1.25024829078,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,3,0,3,0,right,0.792174300917,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,4,0,4,0,right,0.50878017779,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,5,0,5,0,down,0.583518860626,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,6,0,6,0,down,0.575488292044,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,7,0,7,0,left,0.775447239196,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,8,0,8,0,right,0.708792414697,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,9,0,9,0,left,0.958812941121,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,10,0,10,0,right,0.458807414776,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,11,0,11,0,right,0.425454739235,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,12,0,12,0,right,0.375480397265,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,13,0,13,0,right,0.383565045079,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,14,0,14,0,down,0.325279475155,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.6, 2.6]",0,0,0,8,,,,,15,0,15,0,down,0.275434212812,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,0,0,0,0,right,0.958822809594,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,1,0,1,0,left,1.05875136185,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,2,0,2,0,right,0.475446449718,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,3,0,3,0,left,0.692126932247,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,4,0,4,0,right,0.408735967031,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,5,0,5,0,left,0.558821625377,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,6,0,6,0,left,0.408816099032,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,7,0,7,0,left,0.408795967347,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,8,0,8,0,right,0.325447239196,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,9,0,9,0,left,0.375476844615,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,10,0,10,0,right,0.308788862047,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,11,0,11,0,left,0.342148642888,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,12,0,12,0,left,0.358805046342,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,13,0,13,0,left,0.325410133738,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,14,0,14,0,left,0.425431449639,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,15,0,15,0,right,0.350254211864,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,16,0,16,0,down,0.275446449718,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,17,0,17,0,left,0.358775835662,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,18,0,18,0,left,0.275462239275,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,19,0,19,0,left,0.325453949758,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,20,0,20,0,down,0.39211864273,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,21,0,21,0,left,0.342126142769,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,22,0,22,0,left,0.308777809357,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,23,0,23,0,left,0.600246711825,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,24,0,24,0,down,0.342229169627,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,25,0,25,0,left,0.592122590119,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,26,0,26,0,down,0.358792414697,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,27,0,27,0,left,0.442104826867,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,28,0,28,0,left,0.375442502329,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,29,0,29,0,left,0.292377196722,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,30,0,30,0,left,0.333567413513,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,31,0,31,0,left,0.325459476103,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,32,0,32,0,left,0.275463423492,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,33,0,33,0,left,0.242113905863,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,34,0,34,0,left,0.242111932168,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,35,0,35,0,left,0.258780967268,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,36,0,36,0,left,0.216914167969,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,37,0,37,0,left,0.258781362007,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,38,0,38,0,left,0.242137984937,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,39,0,39,0,left,0.233398859994,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,40,0,40,0,down,0.300253422387,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.67, 2.67]",0,1,1,38,,,,,41,0,41,0,down,0.216893246807,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",0,2,2,18,,,,,0,0,0,0,down,1.50873044069,as,m,26,59.9829521239,Set,2017_03_17_1604,
9,"[2.7, 2.7]",0,2,2,18,,,,,1,0,1,0,down,0.675433028595,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,0,0,0,0,right,1.63351649219,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,1,0,1,0,left,1.14215219554,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,2,0,2,0,down,0.725443291807,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,3,0,3,0,down,0.525508818468,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,4,0,4,0,left,0.508793993653,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,5,0,5,0,left,0.50878767783,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,6,0,6,0,left,0.425442502329,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,7,0,7,0,left,0.275460660319,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,8,0,8,0,left,0.208811756904,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,9,0,9,0,left,0.175462634014,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,10,0,10,0,left,0.142120221685,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,11,0,11,0,left,0.100239606524,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,12,0,12,0,left,0.125462239275,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,13,0,13,0,left,0.142128511203,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,14,0,14,0,left,0.158777414618,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,15,0,15,0,left,0.192137590198,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,16,0,16,0,left,0.225532108064,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,17,0,17,0,left,0.225451581324,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,18,0,18,0,left,0.192130484897,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,19,0,19,0,left,0.225449212891,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,20,0,20,0,left,0.18356109769,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,21,0,21,0,left,0.275493028911,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,22,0,22,0,left,0.23350978163,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,23,0,23,0,left,0.292110747951,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,24,0,24,0,left,0.225444870763,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,25,0,25,0,left,0.258787283091,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,26,0,26,0,down,0.74210403739,as,m,26,59.9829521239,Set,2017_03_17_1604,
1,"[2.7, 2.7]",0,3,3,10,,,,,27,0,27,0,down,0.45881333586,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,0,0,0,0,left,1.27540658109,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,1,0,1,0,right,1.19212653751,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,2,0,2,0,right,1.02543618651,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,3,0,3,0,left,0.808795967347,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,4,0,4,0,left,0.475466976142,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,5,0,5,0,left,0.675441318112,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,6,0,6,0,left,0.442100090001,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,7,0,7,0,left,0.566894431023,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,8,0,8,0,left,0.34208943205,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,9,0,9,0,left,0.32548592361,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,10,0,10,0,right,0.358864651919,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,11,0,11,0,left,0.342122984858,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,12,0,12,0,left,0.342092589961,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,13,0,13,0,right,0.425432633856,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,14,0,14,0,left,0.342127721725,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,15,0,15,0,down,0.525472897226,as,m,26,59.9829521239,Set,2017_03_17_1604,
6,"[2.63, 2.63]",0,4,4,25,,,,,16,0,16,0,down,0.325467370881,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,0,0,0,0,left,0.866912983753,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,1,0,1,0,right,0.808815704293,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,2,0,2,0,right,0.625439739156,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,3,0,3,0,left,0.425479213048,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,4,0,4,0,left,0.392122590119,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,5,0,5,0,right,0.342155353449,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,6,0,6,0,left,0.308814125337,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,7,0,7,0,right,0.275459476102,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,8,0,8,0,left,0.292767593514,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,9,0,9,0,left,0.292137195459,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,10,0,10,0,left,0.275486318349,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,11,0,11,0,down,0.250260132948,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.63, 2.63]",0,5,5,26,,,,,12,0,12,0,down,0.158827151722,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,0,0,0,0,left,0.975455133974,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,1,0,1,0,left,0.375449212891,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,2,0,2,0,left,0.308787283091,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,3,0,3,0,left,0.258752151327,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,4,0,4,0,left,0.408785704135,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,5,0,5,0,left,0.275465791925,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,6,0,6,0,down,0.208788072569,as,m,26,59.9829521239,Set,2017_03_17_1604,
2,"[2.63, 2.63]",0,6,6,21,,,,,7,0,7,0,down,0.116909431102,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,0,0,0,0,right,0.825444870763,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,1,0,1,0,left,3.32542789699,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,2,0,2,0,left,0.97546026558,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,3,0,3,0,left,0.37544566024,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,4,0,4,0,left,0.37546421297,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,5,0,5,0,left,0.308848072885,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,6,0,6,0,left,0.358779388313,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,7,0,7,0,left,0.275498949994,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,8,0,8,0,left,0.275487897305,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,9,0,9,0,left,0.242128511203,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,10,0,10,0,left,0.258816493771,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,11,0,11,0,left,0.242123379597,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,12,0,12,0,left,0.192127721725,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,13,0,13,0,left,0.258797151564,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,14,0,14,0,left,0.175452765541,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,15,0,15,0,left,0.208784519918,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,16,0,16,0,left,0.208779388313,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,17,0,17,0,left,0.208798335781,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,18,0,18,0,left,0.175460660319,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,19,0,19,0,left,0.175454344497,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,20,0,20,0,left,0.192209037942,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,21,0,21,0,left,0.542106405823,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,22,0,22,0,left,0.408776230401,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,23,0,23,0,left,0.575511976379,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,24,0,24,0,left,0.29210759004,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,25,0,25,0,left,0.375448423413,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,26,0,26,0,down,0.392139169154,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,27,0,27,0,down,0.50877307249,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,28,0,28,0,left,0.592109563735,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,29,0,29,0,left,0.233552018695,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,30,0,30,0,left,0.242118247991,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,31,0,31,0,left,0.192128905942,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,32,0,32,0,left,0.25881333586,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,33,0,33,0,left,0.26690666793,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,34,0,34,0,down,0.375482765699,as,m,26,59.9829521239,Set,2017_03_17_1604,
10,"[2.67, 2.67]",0,7,7,39,,,,,35,0,35,0,down,0.742010089527,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",0,8,8,32,,,,,0,0,0,0,right,0.975461844536,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",0,8,8,32,,,,,1,0,1,0,right,1.29211074795,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",0,8,8,32,,,,,2,0,2,0,down,0.5921660114,as,m,26,59.9829521239,Set,2017_03_17_1604,
3,"[2.67, 2.67]",0,8,8,32,,,,,3,0,3,0,down,0.392111932168,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,0,0,0,0,left,0.850250264475,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,1,0,1,0,left,0.575468555098,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,2,0,2,0,left,0.358801098953,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,3,0,3,0,left,0.775457502408,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,4,0,4,0,down,0.425456318191,as,m,26,59.9829521239,Set,2017_03_17_1604,
5,"[2.63, 2.63]",0,9,9,24,,,,,5,0,5,0,down,0.475645792873,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,0,0,0,0,left,0.842109958473,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,1,0,1,0,left,0.375453949757,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,2,0,2,0,left,0.342165616661,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,3,0,3,0,left,0.342289564682,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,4,0,4,0,left,0.292129695419,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,5,0,5,0,left,0.291961931379,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,6,0,6,0,left,0.275433028595,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,7,0,7,0,left,0.275454739236,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,8,0,8,0,right,0.292161274533,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,9,0,9,0,left,0.242109168996,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,10,0,10,0,left,0.225440133895,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,11,0,11,0,left,0.308821230638,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,12,0,12,0,left,0.275465002447,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,13,0,13,0,left,0.208764782973,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,14,0,14,0,left,0.258867809831,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,15,0,15,0,right,0.308782546224,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,16,0,16,0,left,0.275406581087,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,17,0,17,0,left,0.225476055137,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,18,0,18,0,left,0.292197985252,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,19,0,19,0,left,0.392139563892,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,20,0,20,0,down,0.358785309396,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,21,0,21,0,left,0.575455528713,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,22,0,22,0,left,0.608795177869,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,23,0,23,0,down,0.392244169706,as,m,26,59.9829521239,Set,2017_03_17_1604,
7,"[2.6, 2.6]",0,10,10,6,,,,,24,0,24,0,down,0.242091800483,as,m,26,59.9829521239,Set,2017_03_17_1604,
